Subject,Object,Relationship
inspired,him,dobj
instructed,he,nsubj
instructed,employees,dobj
instructed,cashier,dobj
instructed,businesses,nsubj
instructed,Bahel,nsubj
instigating,forgery,dobj
instigating,executive,dobj
install,megawatts,dobj
install,camera,dobj
inspires,aggressors,dobj
inspires,It,nsubj
inspired,which,nsubj
inspired,song,dobj
inspired,series,dobj
inspired,it,nsubj
inked,deal,dobj
inked,agreements,dobj
influenced,us,dobj
informed,Force,dobj
informing,Erdogan,dobj
informed,official,nsubj
informed,mother,dobj
informed,management,dobj
informed,employees,dobj
informed,Pichai,nsubj
informed,Manager,nsubj
informed,Doctors,nsubj
inked,Singapore,nsubj
inform,you,dobj
inform,States,dobj
influencing,temperature,dobj
influencing,people,dobj
influencing,patients,dobj
influenced,which,nsubj
influenced,versions,dobj
informing,States,dobj
informing,U.S.,dobj
informing,consumers,dobj
informing,users,dobj
inked,Memorandum,dobj
injured,others,dobj
injured,316,nsubj
inject,material,dobj
initiated,review,dobj
initiated,it,nsubj
initiated,investigations,dobj
initiated,FIU,nsubj
initiated,Department,nsubj
inhibiting,expression,dobj
inhale,one,dobj
infuse,which,dobj
infuse,they,nsubj
infuse,AI,dobj
infringe,it,nsubj
investing,Shopify,nsubj
investing,billion,dobj
investing,consortium,nsubj
is,Portugal,nsubj
is,River,nsubj
is,Rasid,nsubj
is,Ramayana,nsubj
is,RRG,nsubj
is,RCEP,nsubj
is,Quek,nsubj
is,Qu,nsubj
is,Pope,nsubj
is,SAC,nsubj
is,Pokoievych,nsubj
is,Pod,nsubj
is,Phuc,nsubj
is,Phi-3,nsubj
is,Panyushkina,nsubj
is,Oyate,nsubj
is,One,nsubj
is,Roasters,nsubj
is,SURPRISE,nsubj
investing,country,nsubj
is,Spain,nsubj
is,Tan,nsubj
is,TTSH,nsubj
is,TROMSO,nsubj
is,Su,nsubj
is,Stephen,nsubj
is,Sprinklr,nsubj
is,Spoons,nsubj
is,Smith,nsubj
is,Sarkozy,nsubj
is,Siti,nsubj
is,Singaporean,nsubj
is,Singapore,nsubj
is,Shein,nsubj
is,She,nsubj
is,Seed,nsubj
is,Schuyler,nsubj
is,Oly,nsubj
is,Official,nsubj
is,OCT,nsubj
is,Kayangan,nsubj
is,Korea,nsubj
is,Kong,nsubj
is,Kim,nsubj
is,Khan,nsubj
is,Khalil,nsubj
is,Khalid,nsubj
is,Kenya,nsubj
is,KSDPA,nsubj
is,Netanyahu,nsubj
is,Japan,nsubj
is,Jackson,nsubj
is,Italy,nsubj
is,It,nsubj
is,Investments,nsubj
is,Indonesia,nsubj
is,India,nsubj
is,Lau,nsubj
is,LexBuild,nsubj
is,Limited,nsubj
is,Long,nsubj
is,Nation,nsubj
is,Murdoch,nsubj
is,Most,nsubj
is,Moms,nsubj
is,Mok,nsubj
is,Mini,nsubj
is,Microsoft,nsubj
is,Mexico,nsubj
is,Medicine,nsubj
is,Martin,nsubj
is,Marie,nsubj
is,Margot,nsubj
is,Macleod,nsubj
is,Lyft,nsubj
is,Love,nsubj
is,Tay,nsubj
is,Technology,nsubj
is,Temasek,nsubj
is,blinding,nsubj
is,cancer,nsubj
is,campaign,nsubj
is,cabinet,nsubj
is,breed,nsubj
is,brand,nsubj
is,branch,nsubj
is,brain,nsubj
is,big,nsubj
is,back,nsubj
is,benefit,nsubj
is,beef,nsubj
is,batch,nsubj
is,basis,nsubj
is,basement,nsubj
is,bank,nsubj
is,ban,nsubj
is,captain,nsubj
is,care,nsubj
is,caregiver,nsubj
is,cargo,nsubj
is,commissioner,nsubj
is,commencement,nsubj
is,collection,nsubj
is,cluster,nsubj
is,city,nsubj
is,citizen,nsubj
is,circumference,nsubj
is,cinema,nsubj
is,charge,nsubj
is,change,nsubj
is,challenge,nsubj
is,certification,nsubj
is,centre,nsubj
is,catch,nsubj
is,case,nsubj
is,backing,nsubj
is,availability,nsubj
is,Thai,nsubj
is,Which,nsubj
is,Zolpidem,nsubj
is,Zhang,nsubj
is,Yusuf,nsubj
is,Yong,nsubj
is,Yang,nsubj
is,Wong,nsubj
is,Wikileaks,nsubj
is,What,nsubj
is,artery,nsubj
is,Wales,nsubj
is,Veritas,nsubj
is,Trouble,nsubj
is,Tree,nsubj
is,Topotecan,nsubj
is,This,nsubj
is,That,nsubj
is,absence,nsubj
is,accused,nsubj
is,achievement,nsubj
is,action,nsubj
is,arrival,nsubj
is,area,nsubj
is,approach,nsubj
is,app,nsubj
is,anyone,nsubj
is,answer,nsubj
is,announcement,nsubj
is,ancestor,nsubj
is,anaphylaxis,nsubj
is,amount,nsubj
is,ambeng,nsubj
is,airspace,nsubj
is,agenda,nsubj
is,advantage,nsubj
is,actor,nsubj
is,IV,nsubj
is,ITE,nsubj
is,Hom,nsubj
involved,hiring,dobj
involves,archers,dobj
involves,airlines,nsubj
involved,women,dobj
involved,which,nsubj
involved,we,nsubj
involved,opportunities,dobj
involved,impersonation,dobj
involved,case,nsubj
involve,parties,dobj
involved,One,nsubj
involved,Corporation,dobj
involve,universities,dobj
involve,trading,dobj
involve,stages,dobj
involve,sanctions,nsubj
involve,plan,nsubj
involves,art,nsubj
involves,function,nsubj
involves,guarantee,dobj
involves,importation,dobj
involving,cases,dobj
involving,Vendor,dobj
involving,UNMIK,dobj
involving,Japan,dobj
involving,Club,dobj
involves,which,nsubj
involves,timelines,dobj
involves,that,nsubj
involves,project,nsubj
involves,payment,dobj
involves,partnership,nsubj
involves,parties,dobj
involves,part,nsubj
involves,pact,nsubj
involve,period,dobj
involve,issue,nsubj
involving,exercises,dobj
investor,Elliott,nsubj
invests,it,nsubj
invests,billion,dobj
invests,NTT,nsubj
invests,Motor,nsubj
invests,Limited,nsubj
invests,Gentari,nsubj
invests,GIC,nsubj
investing,they,nsubj
involve,investigations,nsubj
investing,sum,dobj
investing,months,dobj
investing,million,dobj
investing,m,dobj
investing,it,nsubj
investing,government,nsubj
investing,firm,nsubj
invests,million,dobj
invests,yen,dobj
investsor,it,nsubj
invincible,them,nsubj
involve,conscripts,dobj
involve,company,dobj
involve,batch,nsubj
involve,administration,dobj
invoking,right,dobj
inviting,brands,dobj
invited,ministers,dobj
invited,it,nsubj
invited,firms,dobj
invited,Jokowi,nsubj
invited,Branson,dobj
invited,Borrell,nsubj
invite,tenders,dobj
invite,States,nsubj
invite,Lee,dobj
involving,countries,dobj
involving,inspections,dobj
is,Holdings,nsubj
is,Davis,nsubj
is,En,nsubj
is,Ee,nsubj
is,Dragon,nsubj
is,Dogg,nsubj
is,Dining,nsubj
is,Diego,nsubj
is,Dhabi,nsubj
is,Daiso,nsubj
is,Ceremony,nsubj
is,Creative,nsubj
is,Covid-19,nsubj
is,Copilot,nsubj
is,Combs,nsubj
is,China,nsubj
is,Chew,nsubj
is,Charles,nsubj
is,Endometriosis,nsubj
is,Everything,nsubj
is,FINDINGS,nsubj
is,Farmer,nsubj
is,Hipkins,nsubj
is,Healing,nsubj
is,He,nsubj
is,Harris,nsubj
is,HarriAnns,nsubj
is,Hansen,nsubj
is,Hamas,nsubj
is,Guyana,nsubj
is,Guinea,nsubj
is,Gospels,nsubj
is,Google,nsubj
is,Gojek,nsubj
is,Fusion,nsubj
is,Forum,nsubj
is,Forrest,nsubj
is,Changi,nsubj
is,Capital,nsubj
involving,items,dobj
is,ANC,nsubj
is,Android,nsubj
is,Anderson,nsubj
is,Amazon,nsubj
is,All,nsubj
is,Alex,nsubj
is,Airport,nsubj
is,Ageing,nsubj
involving,workers,dobj
is,CapitaSpring,nsubj
involving,thieves,dobj
involving,purchase,dobj
involving,people,dobj
involving,ministries,dobj
involving,members,dobj
involving,manager,dobj
involving,jewels,dobj
is,Ardern,nsubj
is,Authority,nsubj
is,Autism,nsubj
is,Açaí,nsubj
is,Cameroon,nsubj
is,CNOOC,nsubj
is,CEO,nsubj
is,Britain,nsubj
is,Brazil,nsubj
is,Bowery,nsubj
is,Borbon,nsubj
is,Bonito,nsubj
is,Bitdeer,nsubj
is,Bishop,nsubj
is,Below,nsubj
is,Beijing,nsubj
is,Bahrain,nsubj
is,Bahel,nsubj
is,Babbel,nsubj
handled,case,dobj
handle,they,nsubj
handle,semi,dobj
exploring,people,nsubj
exploring,we,nsubj
exploring,ways,dobj
exploring,unlocking,dobj
exploring,town,dobj
exploring,tattoos,dobj
exploring,sale,dobj
exploring,possibility,dobj
exploring,options,dobj
exporting,millions,dobj
exploring,country,dobj
exploring,company,nsubj
exploring,area,dobj
exploring,Queen,nsubj
exploring,Microsoft,nsubj
exploring,Inc,nsubj
exploring,Forcepoint,nsubj
export,energy,dobj
expose,chest,dobj
explained,TAIPEI,nsubj
expressed,Auditor,nsubj
expressed,Tan,nsubj
expressed,PD,nsubj
expressed,Official,nsubj
expressed,Kremlin,nsubj
expressed,Isa,nsubj
expressed,He,nsubj
expressed,Engineer,nsubj
expressed,Anwar,nsubj
express,President,nsubj
expressed,Alumni,nsubj
express,who,nsubj
express,we,nsubj
express,tendencies,dobj
express,frustration,dobj
express,dissatisfaction,dobj
express,condolences,dobj
exploring,FairPrice,nsubj
explores,organization,nsubj
explore,ways,dobj
explained,prosecutor,nsubj
explains,See,nsubj
explains,Schuyler,nsubj
explains,He,nsubj
explaining,condition,dobj
explaining,They,nsubj
explained,who,nsubj
explained,she,nsubj
explained,process,dobj
explore,use,dobj
explained,mission,nsubj
explained,he,nsubj
explained,forecasters,dobj
explained,discrepancies,dobj
explained,Yue,nsubj
explained,Winston,nsubj
explained,Wah,nsubj
explains,it,dobj
explains,master,nsubj
explains,she,nsubj
exploded,Decades,nsubj
explore,opportunities,dobj
explore,newsletter,nsubj
explore,investment,dobj
explore,frontiers,dobj
explore,communities,dobj
explore,areas,dobj
explore,applications,dobj
explore,alternatives,dobj
explore,Curators,nsubj
exploited,savviness,dobj
exploited,latter,nsubj
exploit,women,dobj
exploded,wallets,nsubj
exploded,thing,nsubj
exploded,it,nsubj
expressed,Toyoda,nsubj
expressed,anger,dobj
expressed,concern,dobj
extracted,wealth,dobj
face,Children,nsubj
eying,expansion,dobj
exudes,tranquility,dobj
exudes,Nyanzale,nsubj
extradited,Shah,dobj
extradited,Emirates,nsubj
extracting,tooth,dobj
extracted,projects,nsubj
extends,sphere,dobj
extract,tank,dobj
extract,nickel,dobj
extract,income,dobj
extract,clot,dobj
extort,concessions,dobj
extolling,tradition,dobj
extinguishing,fire,dobj
face,He,nsubj
face,Mashinsky,nsubj
face,Microsoft,nsubj
face,Organization,nsubj
face,maximum,dobj
face,markets,nsubj
face,lot,dobj
face,life,dobj
face,level,dobj
face,lawsuit,dobj
face,investment,nsubj
face,investigation,dobj
face,environment,dobj
face,competition,dobj
face,children,nsubj
face,carmakers,nsubj
face,ban,dobj
face,We,nsubj
face,Shein,nsubj
extinct,people,nsubj
extended,treatment,dobj
expressed,concerns,dobj
expressed,opinion,dobj
expressed,students,nsubj
expressed,shock,dobj
expressed,she,nsubj
expressed,sadness,dobj
expressed,readiness,dobj
expressed,outrage,dobj
expressed,optimism,dobj
expressed,leaders,nsubj
extended,she,nsubj
expressed,hope,dobj
expressed,government,nsubj
expressed,frustration,dobj
expressed,exasperation,dobj
expressed,disappointment,dobj
expressed,demonstrators,nsubj
expressed,confidence,dobj
expressed,view,dobj
expressed,views,dobj
expressed,wariness,dobj
expressed,we,nsubj
extended,family,dobj
extended,Harry,nsubj
extend,trade,dobj
extend,that,nsubj
extend,pause,dobj
extend,link,dobj
extend,line,dobj
extend,life,dobj
extend,lead,dobj
extend,it,nsubj
extend,contract,dobj
extend,care,dobj
expressing,themselves,dobj
expressing,people,nsubj
expressing,disbelief,dobj
explained,Uyunkar,nsubj
explained,She,nsubj
face,number,dobj
expanded,settlements,nsubj
expanding,impact,dobj
expanding,field,dobj
expanding,company,nsubj
expanding,Decathlon,nsubj
expanding,China,dobj
expanded,that,nsubj
expanded,sides,nsubj
expanded,sanctions,dobj
expanding,store,dobj
expanded,presence,dobj
expanded,exports,nsubj
expanded,cooperation,dobj
expanded,company,nsubj
expanded,ban,dobj
expanded,States,nsubj
expanded,GFiber,nsubj
expanding,range,dobj
expanding,world,dobj
explained,See,nsubj
expect,pattern,dobj
expected,October,nsubj
expected,Levitte,nsubj
expected,Analysts,nsubj
expect,what,dobj
expect,we,nsubj
expect,quarter,dobj
expect,people,nsubj
expect,one,nsubj
expands,utility,nsubj
expect,number,dobj
expect,ministry,nsubj
expect,effects,dobj
expect,decline,dobj
expect,cuts,dobj
expect,Economists,nsubj
expect,Analysts,nsubj
expand,work,dobj
expand,scope,dobj
expand,recorder,nsubj
exists,right,nsubj
exited,breaker,dobj
exited,Singapore,nsubj
exited,Chevron,nsubj
exit,water,dobj
exit,recession,dobj
exit,nation,nsubj
exists,that,nsubj
existed,they,nsubj
expand,range,dobj
exist,that,nsubj
exist,space,nsubj
exist,culture,nsubj
exist,companies,nsubj
exist,I,nsubj
exhibiting,firearm,dobj
exhausted,we,nsubj
exiting,Bike,nsubj
exiting,market,dobj
exiting,stimulus,dobj
expand,Kelantan,nsubj
expand,network,dobj
expand,jurisdiction,dobj
expand,it,nsubj
expand,imports,dobj
expand,grid,dobj
expand,ecosystem,dobj
expand,countries,nsubj
expand,cooperation,dobj
expand,content,dobj
expand,connectivity,dobj
expand,company,nsubj
expand,collaboration,dobj
expand,campus,dobj
expand,agenda,dobj
expand,Storage,nsubj
expected,billion,dobj
expected,he,nsubj
expected,it,nsubj
experimented,It,nsubj
explain,bloodline,dobj
explain,annotations,dobj
explain,Words,nsubj
expires,term,nsubj
expires,sentence,nsubj
expires,it,nsubj
expired,hope,nsubj
experiencing,who,nsubj
experienced,he,nsubj
experiencing,swelling,dobj
experiencing,issues,dobj
experiencing,hamstring,dobj
experiencing,difficulties,dobj
experiencing,Bruce,nsubj
experienced,shortages,dobj
experienced,risk,dobj
explain,differences,dobj
explain,he,nsubj
explain,more,dobj
explained,Png,nsubj
explained,Official,nsubj
explained,Officer,nsubj
explained,Ng,nsubj
explained,Mah,nsubj
explained,Lim,nsubj
explained,Lew,nsubj
explained,Khoo,nsubj
explained,Khan,nsubj
explained,Justin,nsubj
explained,Ho,nsubj
explained,He,nsubj
explained,Goo,nsubj
explained,Azimin,nsubj
explained,Allegation,nsubj
experienced,individuals,nsubj
experienced,dryness,dobj
expected,routers,nsubj
expects,it,nsubj
expelled,Morales,nsubj
expedites,which,nsubj
expedites,clearance,dobj
expedite,that,nsubj
expedite,processes,dobj
expects,results,dobj
expects,profit,dobj
expects,he,nsubj
experienced,communities,nsubj
expects,Valeo,nsubj
expects,Bumble,nsubj
expects,Australia,nsubj
expecting,million,dobj
expecting,Timothy,nsubj
expecting,Analysts,nsubj
expected,shutdown,dobj
expelled,agents,dobj
expelled,air,dobj
expelled,ambassador,dobj
expelled,diplomats,dobj
experienced,She,nsubj
experience,workers,nsubj
experience,that,dobj
experience,swings,dobj
experience,students,nsubj
experience,strain,dobj
experience,settings,dobj
experience,reality,dobj
experience,people,nsubj
experience,pain,dobj
experience,me,nsubj
experience,curriculum,dobj
expending,efforts,dobj
expelling,envoys,dobj
expelled,junta,nsubj
face,me,nsubj
face,obstacles,dobj
handle,-,dobj
feel,way,dobj
feeling,you,nsubj
feeling,toll,dobj
feeling,Wui,nsubj
feel,you,nsubj
feel,women,nsubj
feel,what,dobj
feel,we,nsubj
feel,thrill,dobj
feels,It,nsubj
feel,they,nsubj
feel,that,dobj
feel,temperatures,nsubj
feel,students,nsubj
feel,racing,dobj
feel,people,nsubj
feel,me,nsubj
feels,Forest,nsubj
feels,Korea,nsubj
feature,wave,dobj
fell,cent,dobj
fell,sales,nsubj
fell,packages,nsubj
fell,he,nsubj
fell,facilities,nsubj
fell,exports,nsubj
fell,earnings,nsubj
fell,compensation,nsubj
fell,area,nsubj
feels,Lee,nsubj
fell,Shares,nsubj
fell,SOT,nsubj
fell,Lee,nsubj
feels,that,nsubj
feels,she,nsubj
feels,it,nsubj
feels,Singapore,nsubj
feel,him,nsubj
feel,hands,dobj
feel,customers,nsubj
features,Mead,dobj
features,pair,dobj
features,mix,dobj
features,luggage,nsubj
features,ginger,dobj
features,design,dobj
features,campaign,nsubj
features,breed,nsubj
features,It,nsubj
feel,companies,nsubj
featured,we,nsubj
featured,that,nsubj
featured,poster,nsubj
featured,home,dobj
featured,businesses,dobj
featured,Luxury,nsubj
featured,Dogg,dobj
features,range,dobj
features,that,nsubj
featuring,art,dobj
featuring,chicken,dobj
feel,cent,nsubj
feel,We,nsubj
feel,Stanton,nsubj
feel,It,nsubj
feel,I,nsubj
feed,we,nsubj
feed,ourselves,dobj
feed,it,dobj
featuring,themes,dobj
featuring,symbols,dobj
featuring,syllables,dobj
featuring,straps,dobj
featuring,mosaic,dobj
featuring,models,dobj
featuring,depictions,dobj
fell,shares,nsubj
fell,that,nsubj
fell,who,nsubj
filed,appeal,dobj
filed,tribes,nsubj
filed,notice,dobj
filed,men,nsubj
filed,lawsuits,dobj
filed,lawsuit,dobj
filed,it,nsubj
filed,complaint,dobj
filed,agency,nsubj
file,lawsuits,dobj
filed,actress,nsubj
filed,Tribe,nsubj
filed,Kong,nsubj
filed,Inc,nsubj
filed,Ibotta,nsubj
filed,Celsius,nsubj
filed,Attorneys,nsubj
filing,complaint,dobj
fill,gaps,dobj
fill,geothermal,nsubj
fill,seat,dobj
find,Force,nsubj
find,Eviden,nsubj
find,BOJ,nsubj
finances,which,nsubj
finances,shoppers,dobj
finance,firms,dobj
finance,activities,dobj
finalized,review,dobj
filming,who,nsubj
filming,drama,dobj
filming,acts,dobj
filmed,procedure,dobj
film,videos,dobj
filling,gaps,dobj
filling,form,dobj
filed,Astillah,nsubj
file,lawsuit,dobj
fell,world,nsubj
felt,lowers,nsubj
felt,they,nsubj
felt,temperatures,dobj
felt,teachers,nsubj
felt,she,nsubj
felt,psychiatrist,nsubj
felt,old,nsubj
felt,need,dobj
felt,he,nsubj
file,forms,dobj
felt,father,nsubj
felt,combination,dobj
felt,Proost,nsubj
felt,Lucas,nsubj
felt,Lim,nsubj
felt,It,nsubj
felt,I,nsubj
felt,which,nsubj
felt,who,nsubj
fend,worries,dobj
fetch,"140,000",dobj
figuring,We,nsubj
figured,I,nsubj
fighting,troops,nsubj
fighting,terrorists,dobj
fighting,it,nsubj
fighting,forces,dobj
fighting,TTP,nsubj
fight,trafficking,dobj
fight,it,dobj
fight,depression,dobj
fielded,BN,nsubj
fielded,Asmat,dobj
fiancee,Ng,nsubj
fetch,that,nsubj
fetch,billion,dobj
feature,we,nsubj
feature,that,nsubj
face,struggle,dobj
faces,sanctions,dobj
facilitate,collaboration,dobj
facilitate,Malaysians,dobj
faces,years,dobj
faces,who,nsubj
faces,strategy,nsubj
faces,shortages,dobj
faces,sentence,dobj
faces,roadblocks,dobj
facilitate,meeting,dobj
faces,population,dobj
faces,path,dobj
faces,it,nsubj
faces,isolation,dobj
faces,industry,nsubj
faces,fine,dobj
faces,deportation,dobj
facilitate,flows,dobj
facilitate,trade,dobj
feature,technology,dobj
facing,centre,nsubj
facing,regime,nsubj
facing,isolation,dobj
facing,he,nsubj
facing,guests,dobj
facing,countries,dobj
facing,competition,dobj
facing,challenges,dobj
facing,burden,dobj
facilitate,transfers,dobj
facing,Gimenez,nsubj
facing,Bilbao,dobj
facilitating,talks,dobj
facilitating,gambling,dobj
facilitating,access,dobj
facilitated,trade,dobj
facilitated,deal,nsubj
faces,delays,dobj
faces,competitors,dobj
faces,company,nsubj
faced,Korea,nsubj
faced,culture,dobj
faced,criticism,dobj
faced,country,nsubj
faced,competition,dobj
faced,company,nsubj
faced,charges,dobj
faced,UK,nsubj
faced,Khan,nsubj
faces,charges,dobj
faced,He,nsubj
faced,Alphabet,nsubj
face,women,nsubj
face,who,nsubj
face,trial,dobj
face,thousands,nsubj
face,that,dobj
faced,he,nsubj
faced,hours,dobj
faced,retailers,nsubj
faced,sanctions,dobj
faces,challenges,dobj
faces,Singaporean,nsubj
faces,Singapore,nsubj
faces,She,nsubj
faces,Moscow,nsubj
faces,Lambourne,nsubj
faces,Koh,nsubj
faces,Hui,nsubj
faces,He,nsubj
faces,Haijin,nsubj
faces,Amazon,nsubj
faced,who,nsubj
faced,they,nsubj
faced,some,nsubj
faced,she,nsubj
facing,restraints,dobj
facing,spell,dobj
facing,tensions,dobj
falls,assessment,dobj
favored,Ban,nsubj
farm,we,nsubj
fancy,restaurants,dobj
fancy,old,nsubj
fancy,chances,dobj
falsifying,records,dobj
falls,financing,nsubj
falling,restrictions,dobj
fall,activities,nsubj
fallen,some,nsubj
fallen,Peter,nsubj
fallen,Navalny,nsubj
fall,they,nsubj
fall,spending,nsubj
fall,she,nsubj
fall,pieces,nsubj
favored,coverage,nsubj
favored,perspective,dobj
favour,approach,dobj
favour,us,dobj
feature,list,dobj
feature,Singapore,dobj
fears,This,nsubj
feared,state,dobj
feared,she,nsubj
feared,investors,nsubj
feared,focus,dobj
feared,Jakarta,nsubj
feared,China,nsubj
fear,depositors,nsubj
fear,Those,nsubj
favouring,Vendor,dobj
favoured,years,dobj
favoured,Trump,nsubj
favourable,them,nsubj
fall,chips,nsubj
fall,Much,nsubj
facing,time,dobj
failed,I,nsubj
failed,TikTok,nsubj
failed,Thunderbird,nsubj
failed,Tesla,nsubj
failed,Secretary,nsubj
failed,Pavithran,nsubj
failed,Nvidia,nsubj
failed,MoneySmart,nsubj
failed,Facebook,nsubj
fainted,who,nsubj
failed,ECA,nsubj
failed,Both,nsubj
fail,we,nsubj
fade,moves,dobj
factor,things,dobj
factor,We,nsubj
facing,which,nsubj
failed,bank,nsubj
failed,defences,nsubj
failed,device,nsubj
failed,he,nsubj
fails,it,nsubj
failing,rises,nsubj
failing,Google,nsubj
failed,voice,nsubj
failed,treatment,nsubj
failed,they,nsubj
failed,that,nsubj
failed,she,nsubj
failed,resident,nsubj
failed,organisers,nsubj
failed,measure,nsubj
failed,management,nsubj
failed,kidneys,nsubj
failed,it,nsubj
exhausted,resources,dobj
exhausted,options,dobj
exhausted,We,nsubj
empowers,that,nsubj
enable,cleaning,dobj
enable,capabilities,dobj
enable,abuses,dobj
enable,Group,dobj
empty,mind,dobj
empty,bins,dobj
empty,I,nsubj
empowers,study,nsubj
enable,donations,dobj
empowers,her,dobj
empowers,Bank,dobj
empowering,spouses,dobj
empower,workers,dobj
